invoice_number,sale_date,sale_type,salesperson,customer,product,material_type,quantity,price
INV-03276,2025-12-24,cash,Hema Talwar,Chandran-Goyal Traders,Polyester Sheet,polyester,13,150
INV-03276,2025-12-24,cash,Hema Talwar,Chandran-Goyal Traders,Polyester Sheet,polyester,24,150
INV-03276,2025-12-24,cash,Hema Talwar,Chandran-Goyal Traders,Wool Fabric,wool,24,200
INV-03277,2025-09-14,credit,Raksha Kapadia,Kata LLC Distributors,Polyester Sheet,polyester,5,150
INV-03277,2025-09-14,credit,Raksha Kapadia,Kata LLC Distributors,Nylon Fabric,nylon,8,180
INV-03277,2025-09-14,credit,Raksha Kapadia,Kata LLC Distributors,Wool Fabric,wool,17,200
INV-03278,2025-05-05,credit,Madhavi Bhargava,Radhakrishnan-Narayanan Enterprises,Yarn Roll,yarn,25,90
INV-03278,2025-05-05,credit,Madhavi Bhargava,Radhakrishnan-Narayanan Enterprises,Yarn Roll,yarn,1,90
INV-03279,2025-08-04,cash,Raksha Kapadia,Tella-Sharaf Mart,Silk Fabric,silk,7,350
INV-03279,2025-08-04,cash,Raksha Kapadia,Tella-Sharaf Mart,Yarn Roll,yarn,17,90
INV-03279,2025-08-04,cash,Raksha Kapadia,Tella-Sharaf Mart,Wool Fabric,wool,20,200
INV-03279,2025-08-04,cash,Raksha Kapadia,Tella-Sharaf Mart,Polyester Sheet,polyester,3,150
INV-03280,2025-07-03,credit,Kashvi Vohra,"Mani, Kala and Raj Retailers",Wool Fabric,wool,6,200
INV-03280,2025-07-03,credit,Kashvi Vohra,"Mani, Kala and Raj Retailers",Polyester Sheet,polyester,3,150
INV-03280,2025-07-03,credit,Kashvi Vohra,"Mani, Kala and Raj Retailers",Nylon Fabric,nylon,24,180
INV-03280,2025-07-03,credit,Kashvi Vohra,"Mani, Kala and Raj Retailers",Silk Fabric,silk,25,350
INV-03281,2026-11-24,cash,Ishaan Krish,Buch Group Stores,Yarn Roll,yarn,18,90
INV-03281,2026-11-24,cash,Ishaan Krish,Buch Group Stores,Nylon Fabric,nylon,20,180
INV-03281,2026-11-24,cash,Ishaan Krish,Buch Group Stores,Cotton Fabric,cotton,11,120
INV-03282,2024-10-21,cash,Faris Dugar,"Kale, Chatterjee and Pingle Mart",Silk Fabric,silk,6,350
INV-03282,2024-10-21,cash,Faris Dugar,"Kale, Chatterjee and Pingle Mart",Nylon Fabric,nylon,23,180
INV-03283,2025-04-22,cash,Bakhshi Kala,Bandi-Chhabra Fabrics,Polyester Sheet,polyester,14,150
INV-03283,2025-04-22,cash,Bakhshi Kala,Bandi-Chhabra Fabrics,Yarn Roll,yarn,24,90
INV-03283,2025-04-22,cash,Bakhshi Kala,Bandi-Chhabra Fabrics,Nylon Fabric,nylon,17,180
INV-03283,2025-04-22,cash,Bakhshi Kala,Bandi-Chhabra Fabrics,Polyester Sheet,polyester,24,150
INV-03284,2024-08-02,credit,Samarth Ratta,"Devan, Vyas and Modi Stores",Nylon Fabric,nylon,8,180
INV-03284,2024-08-02,credit,Samarth Ratta,"Devan, Vyas and Modi Stores",Nylon Fabric,nylon,5,180
INV-03285,2024-10-06,cash,Yashodhara Sahni,Solanki LLC Textiles,Wool Fabric,wool,8,200
INV-03285,2024-10-06,cash,Yashodhara Sahni,Solanki LLC Textiles,Cotton Fabric,cotton,20,120
INV-03285,2024-10-06,cash,Yashodhara Sahni,Solanki LLC Textiles,Nylon Fabric,nylon,3,180
INV-03285,2024-10-06,cash,Yashodhara Sahni,Solanki LLC Textiles,Nylon Fabric,nylon,22,180
INV-03286,2025-04-07,cash,Hitesh Kala,Upadhyay-Solanki Mart,Yarn Roll,yarn,22,90
INV-03286,2025-04-07,cash,Hitesh Kala,Upadhyay-Solanki Mart,Yarn Roll,yarn,16,90
INV-03286,2025-04-07,cash,Hitesh Kala,Upadhyay-Solanki Mart,Yarn Roll,yarn,17,90
INV-03287,2025-12-05,cash,Christopher Sridhar,Kothari Group Distributors,Yarn Roll,yarn,22,90
INV-03287,2025-12-05,cash,Christopher Sridhar,Kothari Group Distributors,Cotton Fabric,cotton,3,120
INV-03287,2025-12-05,cash,Christopher Sridhar,Kothari Group Distributors,Wool Fabric,wool,25,200
INV-03288,2025-03-06,credit,Hema Talwar,Dara PLC Retailers,Wool Fabric,wool,25,200
INV-03288,2025-03-06,credit,Hema Talwar,Dara PLC Retailers,Wool Fabric,wool,3,200
INV-03288,2025-03-06,credit,Hema Talwar,Dara PLC Retailers,Yarn Roll,yarn,5,90
INV-03289,2024-07-07,credit,Raksha Kapadia,"Swaminathan, Dani and Chawla Retailers",Wool Fabric,wool,20,200
INV-03289,2024-07-07,credit,Raksha Kapadia,"Swaminathan, Dani and Chawla Retailers",Silk Fabric,silk,12,350
INV-03289,2024-07-07,credit,Raksha Kapadia,"Swaminathan, Dani and Chawla Retailers",Silk Fabric,silk,5,350
INV-03289,2024-07-07,credit,Raksha Kapadia,"Swaminathan, Dani and Chawla Retailers",Polyester Sheet,polyester,5,150
INV-03290,2026-11-25,credit,Inaya Banik,Anne-Jani Mart,Nylon Fabric,nylon,10,180
INV-03290,2026-11-25,credit,Inaya Banik,Anne-Jani Mart,Silk Fabric,silk,4,350
INV-03290,2026-11-25,credit,Inaya Banik,Anne-Jani Mart,Yarn Roll,yarn,14,90
INV-03290,2026-11-25,credit,Inaya Banik,Anne-Jani Mart,Silk Fabric,silk,4,350
INV-03291,2026-07-13,credit,Ethan Das,Peri Ltd Enterprises,Silk Fabric,silk,13,350
INV-03291,2026-07-13,credit,Ethan Das,Peri Ltd Enterprises,Nylon Fabric,nylon,9,180
INV-03292,2026-11-16,credit,Raksha Kapadia,"Saxena, Kala and Ratta Distributors",Wool Fabric,wool,23,200
INV-03292,2026-11-16,credit,Raksha Kapadia,"Saxena, Kala and Ratta Distributors",Wool Fabric,wool,8,200
INV-03292,2026-11-16,credit,Raksha Kapadia,"Saxena, Kala and Ratta Distributors",Silk Fabric,silk,12,350
INV-03293,2025-02-05,cash,Ishwar Patla,"Korpal, Sundaram and Soman Textiles",Wool Fabric,wool,12,200
INV-03293,2025-02-05,cash,Ishwar Patla,"Korpal, Sundaram and Soman Textiles",Wool Fabric,wool,23,200
INV-03293,2025-02-05,cash,Ishwar Patla,"Korpal, Sundaram and Soman Textiles",Polyester Sheet,polyester,5,150
INV-03294,2024-10-27,credit,Rehaan Chada,Butala-Varty Mart,Wool Fabric,wool,3,200
INV-03294,2024-10-27,credit,Rehaan Chada,Butala-Varty Mart,Nylon Fabric,nylon,11,180
INV-03294,2024-10-27,credit,Rehaan Chada,Butala-Varty Mart,Nylon Fabric,nylon,3,180
INV-03295,2024-08-30,credit,Inaya Banik,Patla-Gola Stores,Cotton Fabric,cotton,6,120
INV-03295,2024-08-30,credit,Inaya Banik,Patla-Gola Stores,Cotton Fabric,cotton,21,120
INV-03295,2024-08-30,credit,Inaya Banik,Patla-Gola Stores,Nylon Fabric,nylon,5,180
INV-03295,2024-08-30,credit,Inaya Banik,Patla-Gola Stores,Yarn Roll,yarn,1,90
INV-03296,2024-04-05,credit,Manya Soni,Date and Sons Distributors,Cotton Fabric,cotton,1,120
INV-03296,2024-04-05,credit,Manya Soni,Date and Sons Distributors,Polyester Sheet,polyester,13,150
INV-03296,2024-04-05,credit,Manya Soni,Date and Sons Distributors,Yarn Roll,yarn,5,90
INV-03297,2025-12-17,credit,Hema Talwar,"Chadha, Zacharia and Sachdev Textiles",Yarn Roll,yarn,19,90
INV-03297,2025-12-17,credit,Hema Talwar,"Chadha, Zacharia and Sachdev Textiles",Nylon Fabric,nylon,12,180
INV-03298,2024-10-04,cash,Ethan Das,"Nair, Ramakrishnan and Manda Mart",Yarn Roll,yarn,22,90
INV-03298,2024-10-04,cash,Ethan Das,"Nair, Ramakrishnan and Manda Mart",Polyester Sheet,polyester,3,150
INV-03299,2024-10-05,credit,Yashodhara Sahni,Gaba and Sons Distributors,Cotton Fabric,cotton,15,120
INV-03299,2024-10-05,credit,Yashodhara Sahni,Gaba and Sons Distributors,Cotton Fabric,cotton,23,120
INV-03299,2024-10-05,credit,Yashodhara Sahni,Gaba and Sons Distributors,Cotton Fabric,cotton,19,120
INV-03299,2024-10-05,credit,Yashodhara Sahni,Gaba and Sons Distributors,Silk Fabric,silk,24,350
INV-03300,2026-08-08,credit,Ronith Mahal,Sehgal LLC Stores,Nylon Fabric,nylon,4,180
INV-03300,2026-08-08,credit,Ronith Mahal,Sehgal LLC Stores,Polyester Sheet,polyester,22,150
INV-03301,2025-10-09,cash,Urmi Gandhi,"Vyas, Natarajan and Mann Textiles",Wool Fabric,wool,8,200
INV-03301,2025-10-09,cash,Urmi Gandhi,"Vyas, Natarajan and Mann Textiles",Cotton Fabric,cotton,11,120
INV-03301,2025-10-09,cash,Urmi Gandhi,"Vyas, Natarajan and Mann Textiles",Nylon Fabric,nylon,9,180
INV-03301,2025-10-09,cash,Urmi Gandhi,"Vyas, Natarajan and Mann Textiles",Polyester Sheet,polyester,11,150
INV-03302,2026-07-09,cash,Inaya Banik,"Pau, Kumar and Venkataraman Mart",Nylon Fabric,nylon,22,180
INV-03302,2026-07-09,cash,Inaya Banik,"Pau, Kumar and Venkataraman Mart",Wool Fabric,wool,23,200
INV-03302,2026-07-09,cash,Inaya Banik,"Pau, Kumar and Venkataraman Mart",Silk Fabric,silk,22,350
INV-03302,2026-07-09,cash,Inaya Banik,"Pau, Kumar and Venkataraman Mart",Wool Fabric,wool,2,200
INV-03303,2025-10-23,credit,Geetika Vig,Venkataraman-Salvi Traders,Wool Fabric,wool,6,200
INV-03303,2025-10-23,credit,Geetika Vig,Venkataraman-Salvi Traders,Cotton Fabric,cotton,12,120
INV-03303,2025-10-23,credit,Geetika Vig,Venkataraman-Salvi Traders,Polyester Sheet,polyester,16,150
INV-03304,2026-04-11,cash,Madhavi Bhargava,"Nadig, Dani and Chacko Mart",Wool Fabric,wool,8,200
INV-03304,2026-04-11,cash,Madhavi Bhargava,"Nadig, Dani and Chacko Mart",Cotton Fabric,cotton,1,120
INV-03304,2026-04-11,cash,Madhavi Bhargava,"Nadig, Dani and Chacko Mart",Yarn Roll,yarn,13,90
INV-03304,2026-04-11,cash,Madhavi Bhargava,"Nadig, Dani and Chacko Mart",Silk Fabric,silk,1,350
INV-03305,2025-05-25,cash,Faris Dugar,Ravi Ltd Distributors,Polyester Sheet,polyester,22,150
INV-03305,2025-05-25,cash,Faris Dugar,Ravi Ltd Distributors,Cotton Fabric,cotton,25,120
INV-03305,2025-05-25,cash,Faris Dugar,Ravi Ltd Distributors,Silk Fabric,silk,3,350
INV-03306,2024-07-04,cash,Patrick Bala,Krishnamurthy-Luthra Distributors,Cotton Fabric,cotton,13,120
INV-03306,2024-07-04,cash,Patrick Bala,Krishnamurthy-Luthra Distributors,Cotton Fabric,cotton,12,120
INV-03306,2024-07-04,cash,Patrick Bala,Krishnamurthy-Luthra Distributors,Nylon Fabric,nylon,12,180
INV-03306,2024-07-04,cash,Patrick Bala,Krishnamurthy-Luthra Distributors,Yarn Roll,yarn,10,90
INV-03307,2025-12-22,credit,Patrick Bala,"Mahal, Toor and Jha Mart",Polyester Sheet,polyester,20,150
INV-03307,2025-12-22,credit,Patrick Bala,"Mahal, Toor and Jha Mart",Silk Fabric,silk,11,350
INV-03307,2025-12-22,credit,Patrick Bala,"Mahal, Toor and Jha Mart",Cotton Fabric,cotton,11,120
INV-03307,2025-12-22,credit,Patrick Bala,"Mahal, Toor and Jha Mart",Cotton Fabric,cotton,25,120
INV-03308,2024-01-09,cash,Inaya Banik,Yohannan-Ramaswamy Retailers,Cotton Fabric,cotton,9,120
INV-03308,2024-01-09,cash,Inaya Banik,Yohannan-Ramaswamy Retailers,Silk Fabric,silk,7,350
INV-03309,2024-03-15,cash,Ethan Das,"Amble, Zachariah and Mistry Textiles",Polyester Sheet,polyester,2,150
INV-03309,2024-03-15,cash,Ethan Das,"Amble, Zachariah and Mistry Textiles",Polyester Sheet,polyester,22,150
INV-03309,2024-03-15,cash,Ethan Das,"Amble, Zachariah and Mistry Textiles",Silk Fabric,silk,1,350
INV-03310,2024-03-09,credit,Varenya Padmanabhan,"Kaur, Gour and Goswami Retailers",Nylon Fabric,nylon,12,180
INV-03310,2024-03-09,credit,Varenya Padmanabhan,"Kaur, Gour and Goswami Retailers",Yarn Roll,yarn,6,90
INV-03311,2024-01-11,cash,Vasana Bera,Saxena-Shankar Mart,Silk Fabric,silk,1,350
INV-03311,2024-01-11,cash,Vasana Bera,Saxena-Shankar Mart,Wool Fabric,wool,4,200
INV-03312,2024-11-01,cash,Samarth Ratta,"Rau, Ray and Behl Retailers",Nylon Fabric,nylon,19,180
INV-03312,2024-11-01,cash,Samarth Ratta,"Rau, Ray and Behl Retailers",Nylon Fabric,nylon,10,180
INV-03312,2024-11-01,cash,Samarth Ratta,"Rau, Ray and Behl Retailers",Silk Fabric,silk,7,350
INV-03312,2024-11-01,cash,Samarth Ratta,"Rau, Ray and Behl Retailers",Cotton Fabric,cotton,21,120
INV-03313,2024-11-12,credit,Ethan Das,"Chakrabarti, Keer and Ramanathan Textiles",Nylon Fabric,nylon,12,180
INV-03313,2024-11-12,credit,Ethan Das,"Chakrabarti, Keer and Ramanathan Textiles",Wool Fabric,wool,15,200
INV-03314,2024-08-01,credit,Faris Dugar,Ganesan-Chahal Textiles,Yarn Roll,yarn,6,90
INV-03314,2024-08-01,credit,Faris Dugar,Ganesan-Chahal Textiles,Wool Fabric,wool,25,200
INV-03314,2024-08-01,credit,Faris Dugar,Ganesan-Chahal Textiles,Silk Fabric,silk,9,350
INV-03315,2025-01-17,credit,Samarth Ratta,"Dara, Swaminathan and Oza Traders",Nylon Fabric,nylon,2,180
INV-03315,2025-01-17,credit,Samarth Ratta,"Dara, Swaminathan and Oza Traders",Nylon Fabric,nylon,11,180
INV-03315,2025-01-17,credit,Samarth Ratta,"Dara, Swaminathan and Oza Traders",Yarn Roll,yarn,15,90
INV-03316,2025-05-03,credit,Ishaan Krish,Chopra-Dugal Enterprises,Silk Fabric,silk,7,350
INV-03316,2025-05-03,credit,Ishaan Krish,Chopra-Dugal Enterprises,Yarn Roll,yarn,2,90
INV-03317,2024-10-02,cash,Ishaan Krish,Pal-D’Alia Textiles,Polyester Sheet,polyester,4,150
INV-03317,2024-10-02,cash,Ishaan Krish,Pal-D’Alia Textiles,Cotton Fabric,cotton,14,120
INV-03318,2024-03-25,credit,Inaya Banik,Shah-Choudhury Textiles,Wool Fabric,wool,3,200
INV-03318,2024-03-25,credit,Inaya Banik,Shah-Choudhury Textiles,Silk Fabric,silk,5,350
INV-03319,2024-03-01,cash,Christopher Sridhar,Raghavan LLC Enterprises,Cotton Fabric,cotton,21,120
INV-03319,2024-03-01,cash,Christopher Sridhar,Raghavan LLC Enterprises,Wool Fabric,wool,10,200
INV-03320,2025-02-28,credit,Patrick Bala,"Patla, Pandey and Barman Enterprises",Silk Fabric,silk,1,350
INV-03320,2025-02-28,credit,Patrick Bala,"Patla, Pandey and Barman Enterprises",Nylon Fabric,nylon,8,180
INV-03320,2025-02-28,credit,Patrick Bala,"Patla, Pandey and Barman Enterprises",Yarn Roll,yarn,11,90
INV-03321,2026-06-23,cash,Kashvi Vohra,Nori-Nazareth Enterprises,Cotton Fabric,cotton,7,120
INV-03321,2026-06-23,cash,Kashvi Vohra,Nori-Nazareth Enterprises,Yarn Roll,yarn,13,90
INV-03321,2026-06-23,cash,Kashvi Vohra,Nori-Nazareth Enterprises,Yarn Roll,yarn,10,90
INV-03322,2025-04-17,cash,Theodore Misra,Kant Inc Stores,Polyester Sheet,polyester,25,150
INV-03322,2025-04-17,cash,Theodore Misra,Kant Inc Stores,Cotton Fabric,cotton,12,120
INV-03322,2025-04-17,cash,Theodore Misra,Kant Inc Stores,Yarn Roll,yarn,4,90
INV-03322,2025-04-17,cash,Theodore Misra,Kant Inc Stores,Polyester Sheet,polyester,15,150
INV-03323,2024-07-13,credit,Gopal Vaidya,"Bhandari, Dey and Kaul Fabrics",Cotton Fabric,cotton,10,120
INV-03323,2024-07-13,credit,Gopal Vaidya,"Bhandari, Dey and Kaul Fabrics",Wool Fabric,wool,20,200
INV-03323,2024-07-13,credit,Gopal Vaidya,"Bhandari, Dey and Kaul Fabrics",Cotton Fabric,cotton,3,120
INV-03324,2024-06-16,cash,Theodore Misra,Karnik-Mukhopadhyay Textiles,Cotton Fabric,cotton,5,120
INV-03324,2024-06-16,cash,Theodore Misra,Karnik-Mukhopadhyay Textiles,Nylon Fabric,nylon,10,180
INV-03324,2024-06-16,cash,Theodore Misra,Karnik-Mukhopadhyay Textiles,Silk Fabric,silk,2,350
INV-03325,2026-03-07,credit,Gopal Vaidya,"Nadig, Dani and Chacko Mart",Cotton Fabric,cotton,6,120
INV-03325,2026-03-07,credit,Gopal Vaidya,"Nadig, Dani and Chacko Mart",Wool Fabric,wool,17,200
INV-03326,2025-06-30,cash,Irya Naik,Ganesan-Bora Traders,Polyester Sheet,polyester,7,150
INV-03326,2025-06-30,cash,Irya Naik,Ganesan-Bora Traders,Yarn Roll,yarn,17,90
INV-03326,2025-06-30,cash,Irya Naik,Ganesan-Bora Traders,Wool Fabric,wool,22,200
INV-03327,2026-12-20,cash,Forum Dhaliwal,Wadhwa and Sons Enterprises,Wool Fabric,wool,4,200
INV-03327,2026-12-20,cash,Forum Dhaliwal,Wadhwa and Sons Enterprises,Silk Fabric,silk,15,350
INV-03328,2024-02-18,cash,Forum Dhaliwal,Shan Inc Enterprises,Wool Fabric,wool,24,200
INV-03328,2024-02-18,cash,Forum Dhaliwal,Shan Inc Enterprises,Cotton Fabric,cotton,15,120
INV-03329,2026-08-18,credit,Patrick Bala,Sankar Inc Distributors,Yarn Roll,yarn,15,90
INV-03329,2026-08-18,credit,Patrick Bala,Sankar Inc Distributors,Nylon Fabric,nylon,14,180
INV-03329,2026-08-18,credit,Patrick Bala,Sankar Inc Distributors,Wool Fabric,wool,12,200
INV-03330,2026-01-27,cash,Ishwar Patla,Chaudhari-Char Stores,Yarn Roll,yarn,5,90
INV-03330,2026-01-27,cash,Ishwar Patla,Chaudhari-Char Stores,Cotton Fabric,cotton,1,120
INV-03330,2026-01-27,cash,Ishwar Patla,Chaudhari-Char Stores,Nylon Fabric,nylon,7,180
INV-03331,2025-06-08,cash,Ethan Das,Bhakta PLC Retailers,Wool Fabric,wool,23,200
INV-03331,2025-06-08,cash,Ethan Das,Bhakta PLC Retailers,Polyester Sheet,polyester,1,150
INV-03332,2024-10-16,credit,Raksha Kapadia,Lal LLC Textiles,Nylon Fabric,nylon,7,180
INV-03332,2024-10-16,credit,Raksha Kapadia,Lal LLC Textiles,Cotton Fabric,cotton,12,120
INV-03333,2025-12-24,credit,Ronith Mahal,"Lanka, Golla and Palla Distributors",Wool Fabric,wool,5,200
INV-03333,2025-12-24,credit,Ronith Mahal,"Lanka, Golla and Palla Distributors",Silk Fabric,silk,12,350
INV-03334,2025-04-19,credit,Irya Naik,Dara-Mander Fabrics,Yarn Roll,yarn,1,90
INV-03334,2025-04-19,credit,Irya Naik,Dara-Mander Fabrics,Wool Fabric,wool,16,200
INV-03334,2025-04-19,credit,Irya Naik,Dara-Mander Fabrics,Nylon Fabric,nylon,8,180
INV-03334,2025-04-19,credit,Irya Naik,Dara-Mander Fabrics,Nylon Fabric,nylon,8,180
INV-03335,2025-04-26,cash,Hema Talwar,Devan-Nagy Textiles,Yarn Roll,yarn,5,90
INV-03335,2025-04-26,cash,Hema Talwar,Devan-Nagy Textiles,Wool Fabric,wool,18,200
INV-03335,2025-04-26,cash,Hema Talwar,Devan-Nagy Textiles,Silk Fabric,silk,5,350
INV-03335,2025-04-26,cash,Hema Talwar,Devan-Nagy Textiles,Cotton Fabric,cotton,22,120
INV-03336,2026-02-04,credit,Madhavi Bhargava,Muni-Mistry Stores,Polyester Sheet,polyester,16,150
INV-03336,2026-02-04,credit,Madhavi Bhargava,Muni-Mistry Stores,Cotton Fabric,cotton,24,120
INV-03336,2026-02-04,credit,Madhavi Bhargava,Muni-Mistry Stores,Cotton Fabric,cotton,8,120
INV-03337,2026-01-04,cash,Urmi Gandhi,Anand-Banik Distributors,Wool Fabric,wool,21,200
INV-03337,2026-01-04,cash,Urmi Gandhi,Anand-Banik Distributors,Cotton Fabric,cotton,4,120
INV-03337,2026-01-04,cash,Urmi Gandhi,Anand-Banik Distributors,Polyester Sheet,polyester,17,150
INV-03338,2025-01-30,cash,Keya Rajagopal,Gala-Bir Mart,Silk Fabric,silk,12,350
INV-03338,2025-01-30,cash,Keya Rajagopal,Gala-Bir Mart,Cotton Fabric,cotton,11,120
INV-03338,2025-01-30,cash,Keya Rajagopal,Gala-Bir Mart,Yarn Roll,yarn,2,90
INV-03339,2024-05-31,credit,Irya Naik,"Ravel, Naidu and Nagi Traders",Cotton Fabric,cotton,3,120
INV-03339,2024-05-31,credit,Irya Naik,"Ravel, Naidu and Nagi Traders",Nylon Fabric,nylon,23,180
INV-03340,2024-09-12,cash,Ethan Das,"Kumer, Chowdhury and Sathe Mart",Wool Fabric,wool,1,200
INV-03340,2024-09-12,cash,Ethan Das,"Kumer, Chowdhury and Sathe Mart",Nylon Fabric,nylon,12,180
INV-03340,2024-09-12,cash,Ethan Das,"Kumer, Chowdhury and Sathe Mart",Polyester Sheet,polyester,18,150
INV-03341,2026-09-04,cash,Hema Talwar,Seshadri Ltd Distributors,Wool Fabric,wool,18,200
INV-03341,2026-09-04,cash,Hema Talwar,Seshadri Ltd Distributors,Nylon Fabric,nylon,1,180
INV-03341,2026-09-04,cash,Hema Talwar,Seshadri Ltd Distributors,Cotton Fabric,cotton,12,120
INV-03342,2024-09-20,credit,Nikita Rajan,"Dugar, Sathe and Brar Traders",Silk Fabric,silk,13,350
INV-03342,2024-09-20,credit,Nikita Rajan,"Dugar, Sathe and Brar Traders",Yarn Roll,yarn,21,90
INV-03343,2025-10-10,cash,Faras Parmer,"Nazareth, Basu and Sandhu Stores",Polyester Sheet,polyester,6,150
INV-03343,2025-10-10,cash,Faras Parmer,"Nazareth, Basu and Sandhu Stores",Cotton Fabric,cotton,20,120
INV-03344,2026-07-28,cash,Kashvi Vohra,Nagarajan LLC Enterprises,Cotton Fabric,cotton,25,120
INV-03344,2026-07-28,cash,Kashvi Vohra,Nagarajan LLC Enterprises,Polyester Sheet,polyester,20,150
INV-03344,2026-07-28,cash,Kashvi Vohra,Nagarajan LLC Enterprises,Cotton Fabric,cotton,11,120
INV-03344,2026-07-28,cash,Kashvi Vohra,Nagarajan LLC Enterprises,Nylon Fabric,nylon,23,180
INV-03345,2025-07-11,credit,Geetika Vig,Bhakta PLC Retailers,Silk Fabric,silk,22,350
INV-03345,2025-07-11,credit,Geetika Vig,Bhakta PLC Retailers,Yarn Roll,yarn,8,90
INV-03345,2025-07-11,credit,Geetika Vig,Bhakta PLC Retailers,Polyester Sheet,polyester,24,150
INV-03345,2025-07-11,credit,Geetika Vig,Bhakta PLC Retailers,Yarn Roll,yarn,19,90
INV-03346,2026-09-20,credit,Hema Talwar,"Shah, Dara and Saxena Distributors",Wool Fabric,wool,20,200
INV-03346,2026-09-20,credit,Hema Talwar,"Shah, Dara and Saxena Distributors",Polyester Sheet,polyester,21,150
INV-03346,2026-09-20,credit,Hema Talwar,"Shah, Dara and Saxena Distributors",Silk Fabric,silk,1,350
INV-03347,2024-10-12,cash,Hema Talwar,Sem Ltd Mart,Yarn Roll,yarn,5,90
INV-03347,2024-10-12,cash,Hema Talwar,Sem Ltd Mart,Polyester Sheet,polyester,14,150
INV-03347,2024-10-12,cash,Hema Talwar,Sem Ltd Mart,Yarn Roll,yarn,22,90
INV-03347,2024-10-12,cash,Hema Talwar,Sem Ltd Mart,Nylon Fabric,nylon,25,180
INV-03348,2024-12-28,cash,Keya Rajagopal,Mangal Group Textiles,Wool Fabric,wool,15,200
INV-03348,2024-12-28,cash,Keya Rajagopal,Mangal Group Textiles,Cotton Fabric,cotton,4,120
INV-03349,2026-02-25,cash,Theodore Misra,Shan Inc Enterprises,Wool Fabric,wool,5,200
INV-03349,2026-02-25,cash,Theodore Misra,Shan Inc Enterprises,Nylon Fabric,nylon,1,180
INV-03350,2025-02-03,cash,Madhavi Bhargava,Peri Ltd Enterprises,Cotton Fabric,cotton,12,120
INV-03350,2025-02-03,cash,Madhavi Bhargava,Peri Ltd Enterprises,Yarn Roll,yarn,3,90
INV-03351,2025-04-17,credit,Ronith Mahal,"Batra, Khatri and Saini Enterprises",Wool Fabric,wool,24,200
INV-03351,2025-04-17,credit,Ronith Mahal,"Batra, Khatri and Saini Enterprises",Wool Fabric,wool,11,200
INV-03351,2025-04-17,credit,Ronith Mahal,"Batra, Khatri and Saini Enterprises",Silk Fabric,silk,10,350
INV-03352,2024-08-27,cash,Lakshit Nath,"Loyal, Chopra and Parmar Distributors",Wool Fabric,wool,7,200
INV-03352,2024-08-27,cash,Lakshit Nath,"Loyal, Chopra and Parmar Distributors",Silk Fabric,silk,21,350
INV-03352,2024-08-27,cash,Lakshit Nath,"Loyal, Chopra and Parmar Distributors",Wool Fabric,wool,2,200
INV-03353,2026-05-24,cash,Rehaan Chada,"Badami, Hari and Sura Textiles",Yarn Roll,yarn,21,90
INV-03353,2026-05-24,cash,Rehaan Chada,"Badami, Hari and Sura Textiles",Wool Fabric,wool,23,200
INV-03353,2026-05-24,cash,Rehaan Chada,"Badami, Hari and Sura Textiles",Yarn Roll,yarn,8,90
INV-03353,2026-05-24,cash,Rehaan Chada,"Badami, Hari and Sura Textiles",Wool Fabric,wool,3,200
INV-03354,2025-02-09,credit,Inaya Banik,Sehgal Ltd Textiles,Cotton Fabric,cotton,1,120
INV-03354,2025-02-09,credit,Inaya Banik,Sehgal Ltd Textiles,Cotton Fabric,cotton,24,120
INV-03354,2025-02-09,credit,Inaya Banik,Sehgal Ltd Textiles,Silk Fabric,silk,10,350
INV-03355,2025-02-18,cash,Kashvi Vohra,Deep Ltd Stores,Polyester Sheet,polyester,24,150
INV-03355,2025-02-18,cash,Kashvi Vohra,Deep Ltd Stores,Wool Fabric,wool,16,200
INV-03355,2025-02-18,cash,Kashvi Vohra,Deep Ltd Stores,Nylon Fabric,nylon,13,180
INV-03356,2026-08-11,cash,Nikita Rajan,Peri Ltd Enterprises,Cotton Fabric,cotton,19,120
INV-03356,2026-08-11,cash,Nikita Rajan,Peri Ltd Enterprises,Silk Fabric,silk,10,350
INV-03356,2026-08-11,cash,Nikita Rajan,Peri Ltd Enterprises,Nylon Fabric,nylon,10,180
INV-03357,2025-11-25,credit,Bakhshi Kala,Raju-Rastogi Traders,Polyester Sheet,polyester,9,150
INV-03357,2025-11-25,credit,Bakhshi Kala,Raju-Rastogi Traders,Silk Fabric,silk,23,350
INV-03357,2025-11-25,credit,Bakhshi Kala,Raju-Rastogi Traders,Silk Fabric,silk,5,350
INV-03357,2025-11-25,credit,Bakhshi Kala,Raju-Rastogi Traders,Cotton Fabric,cotton,6,120
